Actual,Predicted,Error
319,315.49082785187557,-3.509172148124435
320,314.6495650771908,-5.3504349228092
323,315.6366137707905,-7.363386229209482
326,315.7478741797111,-10.252125820288882
326,317.09397174655874,-8.906028253441264
328,319.89623881729074,-8.103761182709263
330,320.9443721316381,-9.05562786836191
333,323.15738744339706,-9.842612556602944
336,325.23857348834997,-10.76142651165003
338,327.59658197281846,-10.403418027181544
339,331.51688660016066,-7.48311339983934
341,334.39276723437166,-6.607232765628339
343,338.28863577398124,-4.711364226018759
346,342.45999549606813,-3.5400045039318684
350,344.5780131906488,-5.4219868093512105
355,347.71068865955573,-7.2893113404442715
360,351.58264838523206,-8.417351614767938
364,354.9283397957172,-9.071660204282807
366,358.58033137578445,-7.4196686242155465
368,360.79868851168,-7.201311488320016
371,362.7056805464163,-8.294319453583682
372,365.58102997139423,-6.41897002860577
374,368.1699339236774,-5.830066076322623
374,371.10419376732295,-2.895806232677046
374,373.34165480540474,-0.6583451945952561
375,374.5560691489371,-0.44393085106287344
374,375.5296801135745,1.5296801135745
374,375.84526706910896,1.8452670691089565
374,375.86304281495177,1.8630428149517684
376,376.14288396032345,0.14288396032344508
376,378.1954820236556,2.195482023655586
378,378.7536925472625,0.7536925472625171
378,378.98827114626755,0.9882711462675502
378,378.32968918813594,0.3296891881359443
378,376.45471402211814,-1.5452859778818606
378,375.29453584985754,-2.705464150142461
378,374.04187504286017,-3.9581249571398303
386,373.2095200741433,-12.790479925856687
394,375.74972615406614,-18.25027384593386
392,381.0317783530117,-10.968221646988297
392,383.5962131616421,-8.403786838357917
390,384.4138329342649,-5.586167065735083
390,383.9949932796433,-6.0050067203566755
390,383.47370176200525,-6.526298237994752
390,383.4580020682531,-6.5419979317468915
390,385.4109808888904,-4.5890191111096215
372,387.5298860006644,15.529886000664419
376,383.030602060903,7.030602060902993
378,382.0562034047671,4.056203404767075
387,378.0415632196518,-8.958436780348222
386,379.8185689337218,-6.181431066278208
383,382.46165797406604,-0.5383420259339573
383,385.18927148252874,2.1892714825287385
381,385.981474243575,4.981474243575008
381,380.2046788495053,-0.7953211504947149
381,377.741310322141,-3.2586896778590244
377,371.09754244413534,-5.9024575558646575
377,369.000394446207,-7.999605553793003
376,372.4631571011878,-3.5368428988122105
374,372.1194123921462,-1.8805876078537835
375,369.75083014926474,-5.249169850735257
377,365.29412042722487,-11.705879572775132
376,368.0973637837953,-7.902636216204712
378,371.64518614849067,-6.354813851509334
378,374.1268226752189,-3.8731773247811248
381,376.01314332881395,-4.986856671186047
381,376.891901720165,-4.108098279835019
348,374.7216463542807,26.721646354280722
367,362.6750679858554,-4.324932014144622
368,359.9913473338376,-8.00865266616239
370,358.2087238233222,-11.791276176677798
369,364.24897591343927,-4.751024086560733
370,363.3561556604392,-6.643844339560815
374,367.71343452761727,-6.286565472382733
375,369.6423736860836,-5.357626313916398
376,365.15314528947783,-10.846854710522166
365,370.92648647392264,5.926486473922637
364,359.5460238859604,-4.4539761140396195
364,359.43505351730533,-4.5649464826946655
366,367.860728119883,1.8607281198829924
371,361.7703916495555,-9.229608350444494
374,360.4214587575637,-13.578541242436302
378,361.0794659722003,-16.920534027799704
379,367.37391385521187,-11.626086144788133
380,371.1303690838709,-8.869630916129097
380,373.6352177435916,-6.364782256408375
381,372.99977114793336,-8.000228852066641
381,375.96931160985173,-5.030688390148271
381,377.5318901767049,-3.4681098232950944
381,377.3924590088718,-3.6075409911281895
382,378.1091445592992,-3.8908554407008182
379,373.7684856239748,-5.2315143760251885
378,374.40084219888826,-3.599157801111744
377,374.2046096032402,-2.7953903967597853
375,375.1310229281487,0.13102292814869543
376,376.5613244796403,0.561324479640291
376,378.8377087922727,2.8377087922726787
378,379.5218471413685,1.5218471413684824
378,379.0469419813893,1.0469419813892955
380,377.2890475974068,-2.7109524025931933
382,375.4008332399649,-6.599166760035075
382,374.4312261248797,-7.568773875120314
384,373.35802236966873,-10.641977630331269
388,374.8430538283047,-13.156946171695324
386,376.84261773374124,-9.157382266258765
384,378.1768481188301,-5.823151881169906
380,378.00782071791673,-1.9921792820832707
381,376.2277241422834,-4.772275857716579
380,375.9771220570405,-4.0228779429594965
381,375.24115612584404,-5.758843874155957
380,377.317436908746,-2.6825630912539964
380,378.7212550492,-1.2787449507999895
380,379.3733200847529,-0.6266799152471094
380,380.4602642254752,0.46026422547521406
378,379.5424039332165,1.5424039332165194
378,376.7849327852349,-1.2150672147650994
378,375.24458796323074,-2.7554120367692576
378,375.23842252179537,-2.7615774782046287
377,375.2604529466989,-1.7395470533011235
375,373.37971332938804,-1.6202866706119607
372,370.8897888942634,-1.110211105736596
368,368.14858172013567,0.14858172013566673
366,365.2993601228432,-0.7006398771567888
362,363.5025928091162,1.5025928091162086
391,361.6720682503795,-29.327931749620518
390,370.8381325255326,-19.161867474467385
386,378.0362579759647,-7.963742024035298
383,381.05774360834334,-1.942256391656656
380,377.76407269698916,-2.2359273030108398
378,374.80776066944264,-3.1922393305573564
378,370.2594873064203,-7.740512693579717
378,367.62209060453165,-10.37790939546835
376,372.89904336936655,-3.1009566306334477
376,372.3299705230555,-3.670029476944478
378,377.8457051473275,-0.15429485267247856
370,380.07212462522205,10.072124625222045
368,368.0108606393705,0.010860639370491754
368,365.812885207316,-2.1871147926839853
369,368.0904782677762,-0.9095217322238227
370,372.8333270719446,2.833327071944609
371,374.15452559940286,3.1545255994028594
372,372.75847063452255,0.7584706345225527
372,369.69912385476755,-2.3008761452324507
372,364.7812675410912,-7.218732458908789
372,361.0025861495554,-10.997413850444616
370,359.5436776443119,-10.456322355688087
370,359.54308151164247,-10.45691848835753
370,361.8104987766763,-8.189501223323703
367,366.17875023492985,-0.8212497650701494
364,365.2255172174081,1.2255172174080826
362,361.98347866745564,-0.016521332544357392
362,359.6591454793343,-2.3408545206656868
362,359.267861848757,-2.7321381512430207
363,359.22330096400833,-3.776699035991669
364,360.730894018962,-3.269105981038024
368,362.55632899472613,-5.44367100527387
374,363.7890107832107,-10.2109892167893
373,366.23671278255506,-6.76328721744494
372,366.35269765218874,-5.647302347811262
371,364.154551956421,-6.845448043578983
370,362.8537736650437,-7.146226334956282
369,362.6861978577823,-6.313802142217696
367,362.19921589786014,-4.800784102139858
366,361.7071930678978,-4.2928069321022235
360,362.110726377173,2.110726377173023
360,360.76887853955134,0.7688785395513378
360,361.26466041034763,1.2646604103476307
361,360.38696642771737,-0.6130335722826317
362,360.2187797991717,-1.7812202008282725
364,361.80001567455986,-2.199984325440141
363,363.9329384592035,0.9329384592035126
362,364.21012544341045,2.2101254434104476
361,361.0143480940566,0.014348094056572336
360,357.85652154581186,-2.1434784541881413
358,354.14236790777124,-3.857632092228755
354,351.29572916330153,-2.70427083669847
350,349.9671555859951,-0.03284441400489868
346,347.98944947194343,1.9894494719434306
361,345.17195463900316,-15.828045360996839
362,349.01359180814774,-12.986408191852263
361,353.1103886315447,-7.8896113684552915
360,355.62629923793685,-4.373700762063152
360,356.33114367771543,-3.6688563222845687
359,356.97739204781175,-2.0226079521882525
358,355.5187822900694,-2.481217709930604
358,352.2990415228573,-5.700958477142706
338,352.77833607172647,14.778336071726471
338,345.1088461765609,7.108846176560917
339,342.87425672885837,3.87425672885837
339,341.4139724815164,2.413972481516396
340,336.8748825742023,-3.1251174257977254
354,336.3754690489403,-17.624530951059683
352,344.57500516773496,-7.4249948322650425
352,351.21507943764635,-0.7849205623536477
351,350.2566679088447,-0.7433320911553096
350,349.207326259162,-0.7926737408379836
348,343.4210242481256,-4.578975751874395
346,338.21745458610735,-7.782545413892649
346,339.47797054430634,-6.522029455693655
334,340.01455207664196,6.014552076641962
332,333.2737612953689,1.2737612953688995
332,330.6571054202618,-1.3428945797381857
335,330.4870555075455,-4.512944492454494
338,329.9363346091059,-8.063665390894073
340,334.5847141115168,-5.415285888483197
341,340.2538291293255,-0.7461708706745185
343,345.99407194361174,2.9940719436117433
344,344.15758774076403,0.15758774076402915
345,342.06170759858884,-2.938292401411161
346,338.27101996731005,-7.728980032689947
344,333.8325644572394,-10.167435542760586
340,334.44977865228554,-5.550221347714455
338,334.44400901177545,-3.5559909882245506
335,333.1111303195072,-1.8888696804928031
334,330.80390845706415,-3.1960915429358465
334,331.0049395782794,-2.995060421720609
335,332.4920794711547,-2.507920528845318
336,335.9575819023246,-0.04241809767540872
337,338.4553443031938,1.4553443031937832
339,341.0245875084506,2.0245875084506224
342,340.81067749624026,-1.1893225037597404
344,339.5006001430969,-4.499399856903096
344,339.21451668368115,-4.785483316318846
344,337.97252540065233,-6.02747459934767
347,337.5212246655441,-9.478775334455918
348,338.08676099660545,-9.913239003394551
348,338.54707280553896,-9.45292719446104
344,339.37739196627217,-4.622608033727829
342,339.0784050232036,-2.9215949767964275
372,339.293048428102,-32.706951571898
371,350.5781145563107,-20.42188544368929
370,359.42212840956296,-10.577871590437042
371,364.87707646480766,-6.122923535192342
370,365.98148988672347,-4.018510113276534
369,368.2363368380542,-0.7636631619457717
369,366.0304981555712,-2.9695018444288053
368,364.3651535436751,-3.634846456324908
349,368.51956900068114,19.519569000681145
342,360.01226367826774,18.012263678267743
341,359.99575496583134,18.99575496583134
341,357.5709969764824,16.570996976482377
389,347.0160998809826,-41.98390011901739
390,361.4076223773871,-28.5923776226129
391,377.29309847465754,-13.70690152534246
392,388.78498787391754,-3.2150121260824562
392,387.2677860309968,-4.732213969003226
394,385.48249316880754,-8.517506831192463
394,376.4662269081269,-17.533773091873115
394,370.1350758175076,-23.864924182492416
348,379.2340749181905,31.234074918190515
347,365.34345480997325,18.343454809973252
347,364.4612861931443,17.461286193144304
348,358.2233225139682,10.223322513968185
350,347.00428864978005,-2.995711350219949
350,351.4359186092778,1.4359186092777918
348,362.4549985542557,14.454998554255724
347,373.7770318702527,26.7770318702527
347,368.28694524650354,21.286945246503535
348,361.91109240475606,13.911092404756062
348,343.38474908462905,-4.61525091537095
348,331.3309392003547,-16.669060799645308
346,333.5272287040032,-12.472771295996779
346,330.46078616540194,-15.539213834598058
349,325.4074943734341,-23.592505626565924
352,320.7024471308954,-31.297552869104607
356,326.29858462084496,-29.701415379155037
358,333.890689644241,-24.10931035575902
362,343.2508962184958,-18.749103781504175
362,353.11464034928485,-8.885359650715145
363,361.48354717872604,-1.5164528212739583
362,361.64767659319847,-0.3523234068015313
362,360.42011462283426,-1.5798853771657377
361,360.5815393303891,-0.41846066961090855
362,357.0679989778468,-4.932001022153202
364,358.8580930250273,-5.141906974972699
364,361.06991863580333,-2.930081364196667
366,362.00724547197177,-3.992754528028229
367,363.89648565349614,-3.1035143465038573
367,365.4499179075908,-1.550082092409184
367,366.2705528210014,-0.7294471789986119
367,366.813199633284,-0.18680036671599964
366,367.06867242945304,1.068672429453045
368,366.5614510176146,-1.4385489823853845
368,365.49908280198264,-2.500917198017362
369,365.28665164720434,-3.7133483527956628
